file,segment_id,mean_velocity,mean_current
Trace_1028_161651.csv,43,719.7849015194347,0.08457664310954065
Trace_1028_161651.csv,44,720.185562216495,0.054632164948453625
Trace_1028_161651.csv,45,719.7303716988416,0.03683884169884169
Trace_1028_161651.csv,46,719.7445456617647,0.029338566176470588
Trace_1028_161651.csv,47,720.2015415270098,0.020243977031050613
Trace_1028_161651.csv,48,720.1746131843576,0.017686648044692745
Trace_1028_161651.csv,49,721.0958318119266,0.006843830275229363
Trace_1028_161651.csv,50,720.284609935806,0.012919800285306704
Trace_1028_161651.csv,51,720.5311993486589,0.007818007662835243
Trace_1028_161651.csv,52,720.457403853211,0.009736651376146791
Trace_1028_161651.csv,53,720.3018615090542,0.010974346076458755
Trace_1028_161651.csv,54,720.3194492912945,0.007950814732142856
Trace_1028_161651.csv,55,720.2310935475305,0.008304434413170473
Trace_1028_161651.csv,56,720.7123425461255,0.011180885608856087
Trace_1028_161651.csv,57,720.3304099518074,0.01114322891566265
Trace_1028_161651.csv,58,720.9566223989899,0.010959393939393935
Trace_1028_161651.csv,59,719.9705898861048,0.010213257403189074
Trace_1028_162435.csv,0,270066.4053894316,0.6742382863971734
Trace_1028_162435.csv,1,405066.55409946234,0.6127110835401158
Trace_1028_162435.csv,2,404971.1340565287,0.6209166560509554
Trace_1028_162435.csv,3,405069.87048410403,0.6153456213872832
Trace_1028_162435.csv,4,404975.8049674267,0.5720559934853421
Trace_1028_162435.csv,5,405068.2732892954,0.593739810298103
Trace_1028_162435.csv,6,405022.77124051924,0.6184305017502918
Trace_1028_162435.csv,7,405094.8052602639,0.583833724340176
Trace_1028_162435.csv,8,405075.46952351485,0.6483440594059406
Trace_1028_162435.csv,9,404996.14196047006,0.5888330341880341
Trace_1028_162435.csv,10,404999.8756918819,0.597308819188192
Trace_1028_162435.csv,11,405076.5972814499,0.6069261194029851
Trace_1028_162435.csv,12,404996.64454908675,0.5978870471841704
Trace_1028_162435.csv,13,405101.0311028258,0.5445638461538461
Trace_1028_162435.csv,14,405102.1967697539,0.600816567357513
Trace_1028_162435.csv,15,405068.98598251026,0.5299009465020574
Trace_1028_162435.csv,16,405022.69391391106,0.6064097833523375
Trace_1028_162435.csv,17,405039.86864481063,0.5940722580645161
Trace_1028_162435.csv,18,405112.41336495534,0.6037900446428571
Trace_1028_162435.csv,19,405137.5001298477,0.5979540443213296
Trace_1028_162435.csv,20,405072.01970954356,0.5484458921161826
Trace_1028_162435.csv,21,405039.13796680496,0.59988
Trace_1028_162435.csv,22,405134.89817533555,0.6157418120805369
Trace_1030_110641.csv,0,72002.40020147162,1.7776606737588654
Trace_1030_110641.csv,1,72003.93170329512,1.8169246991404011
Trace_1030_110641.csv,2,71991.74107338271,1.8385911315165877
Trace_1030_122711.csv,0,72004.30287650057,1.870931111111111
Trace_1030_122711.csv,1,71988.97522816241,1.8712938034188034
Trace_1030_122711.csv,2,71993.11806467289,1.8815119626168224
Trace_1030_122711.csv,3,71999.05154730554,1.8725603419767005
Trace_1030_123420.csv,0,720.0595044287751,0.03619334495325622
Trace_1030_123530.csv,0,720.0474385947142,0.01097723848710239
Trace_1030_123701.csv,0,720.0283911060291,0.010907347193347195
Trace_1030_123727.csv,0,719.879581535596,0.011547251655629137
Trace_1030_123752.csv,0,719.9206091897478,0.012192182720132286
Trace_1030_123912.csv,0,1437.2131044793716,0.006456571709233793
Trace_1030_123912.csv,1,1437.0425614772726,0.003184886363636363
Trace_1030_123912.csv,2,1437.2287771899228,0.007437073643410854
Trace_1030_123912.csv,3,1437.0199578169013,0.009549929577464788
Trace_1030_123937.csv,0,1800.2115035803533,0.013782774666092202
Trace_1030_124002.csv,0,2172.8036999087894,0.06220577529021558
Trace_1030_124027.csv,0,2520.203720932286,0.013386182531894013
Trace_1030_124027.csv,1,2520.1184590802673,0.013597775919732442
Trace_1030_124027.csv,2,2520.3301266666667,0.014501515151515149
Trace_1030_124052.csv,0,2885.617990079035,0.01516130615640599
Trace_1030_124117.csv,0,3227.8519216069944,0.0278599417152373
Trace_1030_124154.csv,0,3599.814082491228,0.0254280350877193
Trace_1030_124154.csv,1,3601.0117681165916,0.014093139013452917
Trace_1030_124154.csv,2,3600.855166058823,0.013013470588235296
Trace_1030_124154.csv,3,3600.277109908536,0.013239420731707316
Trace_1030_124154.csv,4,3600.672649789474,0.00992119298245614
Trace_1030_124154.csv,5,3600.5614526666664,0.01315925
Trace_1030_124219.csv,0,7192.497291417625,0.0036244061302681996
Trace_1030_124219.csv,1,7193.134267751004,0.00563132530120482
Trace_1030_124219.csv,2,7192.935470784313,0.005478562091503268
Trace_1030_124219.csv,3,7192.093463074325,0.006486621621621622
Trace_1030_124219.csv,4,7191.9806190232575,0.007928790697674418
Trace_1030_124244.csv,0,10777.502384510557,0.00356725527831094
Trace_1030_124244.csv,1,10788.964747167382,0.009021759656652362
Trace_1030_124334.csv,0,18000.084449682538,-0.0007244126984126974
Trace_1030_124334.csv,1,18007.905051824684,-0.008378372093023256
Trace_1030_124359.csv,0,21722.323242403843,-0.01674903846153846
Trace_1030_124359.csv,1,21650.416765311475,0.005580590163934427
Trace_1030_124359.csv,2,21601.63528509009,0.005057477477477478
Trace_1030_124359.csv,3,21593.12281233083,0.006948383458646617
Trace_1030_124450.csv,0,28760.969726635798,-0.016314228395061726
Trace_1030_124515.csv,0,32448.16352149813,-0.036292209737827714
Trace_1030_124515.csv,1,32400.80139949367,-0.03163789029535865
Trace_1030_124515.csv,2,32400.62018425036,-0.020671892285298397
Trace_1030_124515.csv,3,32382.4982538448,-0.006786172839506175
Trace_1030_124515.csv,4,32397.78957977124,-0.0014576797385620938
